sentiment,text
0,ờ đâu bao _ giờ thấy có loa nào nhiều công _ nghệ cỡ này còn kết _ nối được mạng internet tần _ số nâng âm _ thanh nguyên _ bản lên cả 192 kHz 24 bit
0,giá tiền 7 tr thì mua con này ok với thiết _ kế độc _ đáo vậy và dải âm trải rộng xung _ quanh thì mình nghĩ con này mua cho gia _ đình xài ổn
0,Nhiều dàn âm _ thanh trên 7 triệu kiểu _ dáng cồng _ kềnh mà chất _ lượng kém hẳn em 360 này của sam _ sung dù ẻm có chút _ xíu
0,Tớ đồng _ ý là 7tr thì nên mua cái loa này bây _ giờ cái gì cũng có bluetooth nên kết _ nối rất dễ _ dàng khỏi cần cắm dây _ nhợ chi cho nó mệt
0,Bây _ giờ mấy con loa _ 360 này đã được nâng _ cấp khá là cao rồi công _ suất rất ổn Quan _ trọng là âm _ thanh dàn _ trải khắp cả phòng chứ không phải từ 1 hướng nên nghe rất là êm tai luôn
0,Bạn mua thì chắc _ chắn được còn nghe thì đảm _ bảo không quá 1 tuần bạn sẽ chán ngay
0,G4 chụp hình đẹp nhất smarphone Zenphone _ 2 cấu _ hình mạnh nhất trong tầm tiền bạn nên mua nokia _ 105 xài là ok
0,mình đang dùng LG _ G4 và lời khuyên là không dùng Zenphone
0,Zen2 bản cao _ cấp nhất cũng không có cửa so _ sánh với G4 về mọi mặt ngoại _ trừ thời _ lượng pin
0,Zenfone cửa gì so với g _ 4
0,mình đang dùng zenfone và mình khuyên bạn dùng LG
0,Mình đag xài lg _ g _ 3 e minh xài zenfone _ 2 va minh theo mih cảm _ nhận thì g _ 3 của mình hơn zenfone nhieu mặt nhat la về camera zenfone chup hinh rat xấu
0,Zenfone đi so với LG _ G4 1 con nổi _ tiếng là chụp hình đẹp nhất hiện _ nay sau LG _ V 1 _ 0 mà đi so à Asus na _ ná tính _ năng của LG cả thôi Knock on off lấy _ nét laser đem nút ra _ mặt sau không dám đem cả 3 nút home vol up down sợ bị kiện nên chỉ đem 2 nút trong khi nút home ở mặt sau là tiện nhất Xin _ lỗi bạn hỏi 1 câu mà chắc _ chắn 100 người cmt sẽ bảo bạn chọn LG _ G4 Bạn mua zenfone hối _ hận ráng chịu vì mình có bạn _ bè chuyên bán đt họ kể từng lỗi của từng con đt cho nghe mà ngán zenfone thế nhé
0,nút _ nguồn phía sau thôi chứ đâu ra nút _ home
0,lg nha bạn
0,Trời nếu tài _ chính cho _ phép thì G4 đi sao đi so với em zen _ 2
0,2 máy này là 1 _ trời _ 1 _ vực với nhau mà Tất _ nhiên là G4 rồi Zen2 thua về mọi mặt
0,Tất _ nhiên là g _ 4 rồi bạn Vượt zen _ 2 mọi mặt từ cấu _ hình tới camera và cả giá nữa
0,Bạn thử mua con zen về khi gắn tai _ nghe vào thử nghe nhạc bạn sẽ thấy tủi như _ thế _ nào Zenphone chỉ bá _ đạo so với siêu bình _ dân thôi nhé không nên đặt ngang với các siêu _ phẩm
0,Đúng là G4 hơn zen mọi mặt nhưng giá chính hãng đắt hơn nhiều còn G4 xách _ tay thì _ có nguy _ cơ hàng dựng chết main nhưng mình khuyên bạn mua mấy dòng flagship của năm trước nếu có kinh _ nghiệm mua hàng cũ xách _ tay
0,so lệch giá _ mà cũng so LG _ G4 nó hơn cả 2 3 triệu tuỳ tầm tiền _ của bạn thôi mình xài zen _ 2 bản cao nhất và không có thành _ kiến gì với asus cả đừng chỉ nhìn cấu _ hình mà phán nhé từ thông _ số cho _ đến trải _ nghiệm nó khác xa nhau lắm
0,Nếu so mua 2 cái Zen _ 2 hay 1 cái G4 thì nghe hợp _ lý hơn
0,vote cho G4 đừng chạm vào zen ọp _ ẹp lắm
0,Mình không biết bạn hỏi thật hay đùa người _ ta phân _ vân G4 với z _ 5 hay iphone _ 6 chứ chẳng ai đi phân phân với zen _ 2 cả zenfone cấu _ hình thì quá khủng nhưng hiệu _ năng và vô _ số thứ thì than _ ôi không_thể _ nào miêu _ tả được
0,zenfone như sịt tống _ cổ em zenfone _ 5 chỉ sau 1 tuần xài pin tụt như tây uống bia Mình xài G2 mà _ còn thấy rất hài _ lòng về LG nói _ gì G4 G4 thảng tiến bạn ơi
0,LG _ G4 đi bạn Zen _ phone của trung _ quốc dùng làm _ gì
0,đính _ chính lại là zen _ 2 từ đài _ loan nha bn
0,LG _ G4 thôi bạn không cần phải suy _ nghĩ
0,Theo mình không nên mua cái nào hết mua iphone _ 6s đi
0,Thích cấu _ hình cao hơn chọn Zen _ 2 so sao được với G4 mà so _ sánh Thua _ kém về mọi mặt trừ Ram với bộ _ nhớ _ trong
0,G4 xếp trên Zenfone2 1 bậc mà _ sao bạn còn thắc _ mắc nhỉ Nếu bạn có đủ khả _ năng mua G4 thì hãy mua G4 còn không thì mua zenfone _ 2
0,Mua lg _ g _ 4
0,Lấy 2 dòng này ss hơi khập _ khiểng nhĩ LG _ G4 hơn về mọi thứ trừ dung _ lượng pin có _ vẻ không bằng thôi
0,Dĩ _ nhiên là G4 rồi còn phải đắng đo làm _ gì nữa flagship của năm 2015 mà bạn trong khi đó zen _ 2 chỉ là máy tầm trung làm _ sao so _ sánh được với nhau Hơn _ nữa camera em nó được đánh _ giá là đẹp nhất rồi chưa kể còn biết _ bao _ nhiêu tính _ năng khác nữa như _ là lấy nét laser knock on off hay thậm _ chí là cụm phím cứng được đặt ở mặt lưng tất _ cả đều là của LG nha zenfone chỉ làm theo thôi Nói _ chung là LG mà mua thôi bạn ơi Chúc bạn chọn được máy ưng _ ý với mình
0,G4 mà cũng còn lăn _ tăn
0,G4 khỏi suy _ nghĩ rồi
0,lgg4 phai so _ sanh voi note _ 5 tu nhien zènone
0,Neu ban du tien thi nen mua G4 chinh _ hang con mua dach tay thi hoi mao _ hiem vay nen an _ toan va tiet _ kiem ban chon zen _ 2 vi minh cung dang dung thay on so voi tam tien Con moi su so _ sanh deu kham _ khieng ma ban
0,Mình chưa dùng ZenPhone nên không dám nhận _ xét về nó Còn G4 mình đã và đang trải _ nghiệm được khoảng tháng nên khẳng _ định rằng ngoài ngoại _ hình và pin hẻo ra không có gì để chê cả Nhất _ là khoản camera bạn chỉ cần lên Flickr xem những ảnh chụp của G4 là đủ muốn chụp đẹp tương _ tự hoặc bạn chấp _ nhận dùng winphone cùi mía hoặc phải lên các dòng cao _ cấp như Z5 V10 Note _ 5 Tuy _ nhiên G4 hiện _ nay đang dính phốt chết main khuyến _ cáo nếu bạn không cố được hàng _ chính _ hãng chính _ hãng cũng dính nhưng được thay main bảo _ hành thì nên mua bản Nhật hoặc bản Mỹ VS986
0,Nói thật giờ tôi khiếp một đời mấy cái hàng trôi _ dạt cũng tại vì tôi ham rẽ các bạn nên nhớ mua máy đừng bao _ giờ ra mua cửa _ hàng nhỏ lẽ họ nói thì nghe hay lắm nhưng đến khi máy hư mà đem máy ra bảo _ hành thì cái mặt khỉ mới xuất _ hiện mà một _ khi đem máy cho họ sửa thì xem như vứt bỏ máy
0,Từ hồi dùng smartphone 2007 tới nay tôi toàn xài xách tay còn trực _ tiếp mua 3 lần tại các ch hà _ nội đều bán vội Tôi dùng tới nay 40 smartphone tablet đủ loại rồi
0,có xài bao _ giờ chưa bạn phân _ tích cho bạn biết hàng _ dựng hang _ like _ new nếu tinh _ ý và có cầm qua hàng _ chính _ hãng là phát _ hiện ngay Mua chính _ hãng về bạn dám làm _ gì vơi chiếc máy đó không lỗi nhẹ cũng mang ra BH 3 5 ngày chờ test mà TTBH thi ở VN mình được mấy cái có thái _ độ tốt lở rơi vỡ cái đi tông con điện_thoại còn hàng _ xách tay đa _ số bán cho người có ich nhiều tìm _ hiểu về nó gia phai _ chăng can _ thiệp phần _ mềm không ảnh _ hưởng bảo _ hành lở rơi vỡ thì thay con mới cung nhẹ hơn _ nữa xài 1 năm đổi _ mới cung ok hơn là hang _ chính _ hãng 15 17 2 năm chưa dám đổi
0,Nói _ chung cứ mua hàng _ chính _ hãng là xong thôi
0,Mình đang dùng lte _ 2 nech 3 năm rùi rơi mãi mà chẳng chịu hỏng gì ka
0,VN ham rẻ mà Mua về như rước nợ vào thân chi cho khổ vậy Cứ cùi bắp mà xài
0,bac choi chinh _ hang bac cu choi bay _ gio thieu gi nguoi mua hang _ cu ve voc _ vach nghich root du kieu up rom hang _ ngay xai nhu bac thi cung không can mua điện_thoại xin de trai Nghiem dau
0,Mình dùng bản d _ 850 của nhà mạng at _ t mình root máy cài recovery rồi up _ rom đây mình đang dùng bản v _ 6 thấy khá ổn
0,nếu bạn không quá khắt _ khe về tài _ chính thì nên mua chính _ hãng còn của ít thích xài hàng cao _ cấp thì nên mua Mình xài G3 xách tay thấy ngoài chức _ năng hotspot bị khoá bắt dùng sim trả phí thì còn lại đều ok trong khi giá bằng 1 3 bản _ chính _ hãng v
0,smartphone bây_giờ mấy hàng flagship nếu _ không mua chính hãng là xác _ định 80 ôm hận tiết _ kiệm vài triệu mà ôm cục tức vào người không đáng đâu
0,Tết năm trước tôi mua con Z3 _ docomo 11 _ tr ở di _ động việt tự _ tin là dân rành công _ nghệ check đủ kiểu DRM key này _ nọ ok hết sách về up lên rom lop 5 dù đã backup DRM đàng _ hoàng nó tạch luôn DRM key Lòi ra cái vụ bị roaming thế _ là sách ra nó kiện hoá _ ra nó chạy rom đểu chứ máy này không nhập code mà trước đó đã bị root nát Restore_DRM lại vẫn chụp hình xấu như ma chịu mang máy về ôm hận cạch luôn hàng _ xách tay
0,Thứ _ nhất Root thì không nát up lại rom gốc là mất root Thứ _ hai Bạn trình _ bày như 1 người rành công _ nghệ nhưng ngay cả tiếng _ việt bạn viết còn sai mà bạn thể _ hiện gì Học lại cách đặt dấu _ chấm dấu _ phẩy của tiếng _ việt rồi nói _ chuyện công _ nghệ sau
0,Ý _ kiến ý cò hoài giàu thì mua hàng _ chính _ hãng nghèo thì mua hàng _ sách _ tay Mà tính ra thì cũng tương _ đương nhau vì hàng _ chính _ hãng thì khi bán lời tới 40 50 _ sản _ phẩm Hàng _ sách _ tay khoảng 10 sản _ phẩm Điều quan _ trọng là chất _ lượng Mỹ nhật khi nào cũng tốt hơn chất _ lượng Việt _ nam
0,Tiền nào của đó ông _ cha ta đã nói rồi
0,Các bác mua điện _ thoại kiểu này xài rồi chê hãng này không bền hãng kia không tốt bằng Iphone tiền _ nào _ của _ nấy thôi đừng tham rồi bị thâm
0,mua đi rồi biết câu nói tiền _ nào _ của _ đấy chưa bao _ giờ lỗi _ thời
0,đồ công _ nghệ không _ thể biết trước được độ bền tiền nào của đó chỉ đúng khi người bán giá thật của sản _ phẩm
0,Tui nghĩ đa _ số_là phone bị ăn _ cắp không bán được ở Mỹ vì 1 bán hàng ăn _ cắp có_thể đi tù 2 mua phải phone hàng ăn _ cắp cũng không dùng được vì nhà mạng sẽ biết và không cung _ cấp dịch _ vu Vậy nên mang về VN bán giá nào cũng có lời
0,Hàng _ xách _ tay cũng có nhiều loại Hầu _ hết là đã qua china nhưng để có máy _ xách _ tay đảm _ bảo nên qua cửa _ hàng điện _ thoại có uy _ tín mua có bảo _ hành Bản _ thân tôi mua 1 em lg _ g _ 2 cách đây hơn 1 năm với giá bằng nửa máy chính _ hãng Dùng từ hồi đến giờ thay màn _ hình 1 lần hết 800k nhưng máy dùng vẫn quá ổn pin ok game xem phim vẫn tốt mượt _ mà
0,Chẳng có hàng gì rẻ mà hay cả miếng pho _ mát miễn _ phí chỉ có trong chiếc bẫy chuột hãy nhớ điều đó để không _ bao _ giờ phải khóc _ than
0,Mình chỉ mua hàng _ chính _ hãng hoặc đổi trả tại TGDĐ còn lại thì không sợ lắm
0,Bạn _ Tùng máy Z1 của bạn chắc va _ đập mạnh mới vỡ màn _ hình tôi dùng máy Z1 đã 02 năm có vấn _ đề gì đâu Nó bị rớt vài lần nứt luôn miếng _ dán _ cường _ lực nhưng không bể màn _ hình Lúc giặt đồ quên lấy máy ra bỏ vào máy _ giặt quay một lúc nghe lạch _ cạch lấy ra sấy khô xài đến bây _ giờ
0,Mấy bạn mua máy này rẻ thật nhưng sử_dụng rất tốn thời _ gian mấy bạn rành về kỹ _ thuật thì sử_dụng ok điện_thoại này sử_dụng một thời _ gian hay đứng máy lỗi phần _ mềm khởi _ động lại máy loạn cảm _ ứng và chụp hình hay quay _ phim nhiều hay đứng máy ví máy đã bị_can _ thiệp phần _ mềm và đã sử_dụng gần 1 năm với giá này nên mua 1 máy mới 100 nhưng dòng thấp hơn tí sử_dụng ok hơn nhiều
0,Chưa hẳn tất _ cả điện _ thoại sách tay đều vướn phải những khuyết _ điểm như đã nói ở trên đâu tôi thường dùng các dòng sách tay của mĩ như motorola của verizon hay blackberry của tmobile gần đây nhất _ là moto _ droid _ turbo của verizon sử _ dụng sim viet _ nam_bình _ thường update phan _ mềm bang ota vô _ tư có bản của tôi bản update mới là có tin _ nhắn báo liền
0,Mua máy dạng xách _ tay cũng có đến 50 hên _ xui nếu được con ngon thì nó ngon thật khỏi phải bàn Mà vớ phải con khóc lên khóc xuống thì xác _ định
0,Mình thấy nên ra cửa _ hàng lớn có uy _ tín thương _ hiệu như tgdd fpt _ store mà mua cho an _ toàn không nên mua vì ham rẻ thế rất rủi _ ro Mua xách _ tay cũng được mình từng mua máy samsung của chị trong công _ ty chị ấy hay qua Nhật mà là người trong công _ ty nên mình an _ tâm hơn có lần có sự _ cố nguồn chị ấy cũng nhận máy mình lại mang về chồng chị sửa reset máy và đổi nguồn cho mình
0,Mình thấy mua hàng xài rồi của Hàn với Nhật mặc _ dù hơi bị trầy _ xước nhưng còn bền hơn mấy loại này Hàng một _ khi đã bị bóc _ tem thì không_thể _ nào tốt được
0,Cho hỏi quy _ định cấm nhập hàng điện _ tử đã qua sử _ dụng ngày 15 12 2015 để làm _ gì vậy ạ
0,Em nhà nghèo làm con ss _ galaxy _ s _ 2 secon _ hand bên korea đầu năm 2013 tới nay vẫn dùng phe _ phé Chỉ _ tội pin giờ hơi kém tí
0,mới làm con G3 mấy tháng nay Xài cũng rất ok Do nhu _ cầu không quá cao Cơ _ mà ram 3G mà không chạy gì cũng mất 45 ram rồi
0,Khổ _ nỗi người _ dân cũng đam _ mê siêu _ phẩm mà không hẹp tài _ chính Bây _ giờ chơi hàng _ xách _ tay cũng _ như đánh lô vậy Gặp phải sản _ phẩm_chất _ lượng thì không sao gặp phải hàng _ dựng thì biết trông _ cậy đâu Cửa _ hàng thì tìm mọi cách để từ _ chối cái này mình đã từng bị không phải ngẫu _ nhiên người _ xưa đã đúc _ kết TIỀN _ NÀO _ CỦA _ ẤY
0,Mua hang ngoai neu truc _ trac se kho sua mac _ du cung mot model voi hang _ chinh _ hang nhung linh _ kien thay _ the fan lon la khac nhau noi _ chung fu thuoc may rui
0,Mua hàng _ xách _ tay ngon mà nhưng hàng có đảm _ bảo nguyên zin hay không Chứ qua sửa _ chữa rồi thì vức
0,Cai ji cung co gia cua no
0,Cứ như mình Lu _ 630 con nó vứt hoài mà không sau cả
0,Ban nào không rãnh về công _ nghệ thì đừng nên mua đt ở những cửa _ hàng nhỏ lẽ Bạn e mua con Galaxy _ A 5 mà giá có 3tr7 mua về xài còn không biết là hàng điểu giờ biết rồi vì xài không được mà bán cũng không xong
0,con ng còn lỗi đủ thứ huống _ gì máy _ móc
0,Tội _ gì phải bỏ ra cả đống tiền mua hàng _ chính _ hãng trong khi máy bán cho thị _ trường các nước _ lớn chắc _ chắn tiêu _ chuẩn phải cao hơn hoặc ít _ nhất_là bằng sản _ phẩm cùng loại mà bán ở VN Hàng _ xách _ tay không phải chịu thuế thì rẻ hơn là đương _ nhiên rồi
0,Mình xài hàng _ xách _ tay Nhật_Hàn lâu năm rồi chưa thấy bị lỗi gì Rơi _ rớt là bình _ thường vì nhóc nhà mình hay cần chơi game Hàng _ xách _ tay Mỹ thì chưa kinh _ qua Mình vẫn xài con Sky _ 710 2năm nay rồi vẫn thích không cần đổi
0,Mua máy Mỹ thì nên tránh hàng AT _ T ra vì nhiều tính _ năng bị khoá vd sms _ delivery _ report wifi _ hotspot
0,Android thì nên xài hàng _ xách _ tay và nên root máy và cài recovery xài hàng _ chính _ hãng phí tiền lắm Ios thì nên xài hàng _ chính _ hãng
0,loại này nếu biết mua thì bao _ giờ củng tốt hơn mấy cái con máy của TRUNG _ QUỐC như NOVO OPPO lenovo xài đi rồi biết
0,Làm _ sao để mua được khi tôi ở Đà _ Nẵng đây Mà có nên mua không có tin _ tưởng được không mọi người
0,Mình không theo công _ nghệ nên mua cái nào đáng cái đó Mua làm kỉ _ niệm luôn Đam _ mê công _ nghệ thì chịu _ khó cháy _ túi thôi
0,minh mua 1 con Iphone _ 4 củ xài 4 năm rồi có gì đâu quan _ trọng là mua phải bit xem hàng ntn
0,hàng điện _ tử mua mới hay mua củ cũng hên xui mua mới đập _ hộp cũng co máy bi lỗi có người mua máy cũ chỗ uy _ tín xài lai không hư _ hao mà _ lại rẽ chờ cho nó hư để đổi máy mà không thây hư âu cũng là cái số thôi
0,e xài nokia thần _ thánh các bác ạ
0,minh moi mua con iphone _ 5 xach _ tay Nghe cac bac bàn _ tán thấy nhột dạ ghê _ gớm nhưng mình là chúa hậu _ đậu xài có rot chăc cung khoi tiếc hic hic
0,Hên _ xui thôi đồ điện _ tử mà
0,Tại _ sao thay _ vì mua hàng xt sao không mua hàng _ chính _ hãng used còn bh không phải yên _ tâm hơn sao tiền cũng _ như nhsu cả thôi
0,tốt nhat mua may moi chinh _ hang ma sai
0,Cứ _ Black _ Berry_AT _ T hoặc T Mobile mà chiến mấy Bác ơi Chất _ lượng luôn chuẩn
0,Note5 mới mua được 2 tháng Đi xe _ máy khảng 35 40km giờ nhắn _ tin gặp đèn _ đỏ bóp phanh xốc côn rớt mấy lần mà không sao Hên vãi
0,Em thì không có nhiều tiền hiện _ tại cũng chỉ dùng LG _ G 2 thôi đây là con xách _ tay thứ 3 mà em dùng chả thấy có vấn _ đề gì cả Quan _ trọng là dùng đồ đúng sở _ thích của mình nhưng phải phù _ hợp túi _ tiền Nói _ chung là Hãy là một người tiêu _ dùng thông __minh
0,nói _ chung không nên mua ĐT cũ hoặc dùng rồi rủi _ ro cao lắm chân _ tình khuyên mọi người ĐT hay các loại hàng điện _ tử khác tiền có bao _ nhiêu dùng đủ bấy _ nhiêu miễn _ là hàng mới 100
0,Tôi mua smartphone dù hàng chính _ hãng hay xách _ tay rất hay gặp hàng lỗi lg3 2 lần lỗi mic m8 xách tay cũng lỗi mic Có _ lẽ số rồi sau _ này có _ lẽ nhờ người khác mua hộ vậy
0,Nói thật chứ Giờ nghe thấy thương _ hiệu Lenovo cứ thấy ớn _ ớn thế _ nào ấy
0,thương _ hiệu Mobile thì không bằng LG và LG _ G4 giá đã giảm dưới 10 triệu trông G4 sang hơn và Camera thì chắc _ chắn là tốt hơn hàng lenovo
0,điện _ thoại tq giá 10tr để mua note _ 5 xách _ tay ý _ nghĩa hơn
0,Không nên mua đt trung _ quốc bạn ạ dùng được mấy tháng phát ức
0,Hàng việt _ nam đó bạn
0,Môbistar của Việt _ Nam nha TQ nào
0,Prime _ X cũng được nhưng _ mà bạn phải chịu _ khó xài kĩ tại em này thuộc hàng mỏng _ manh dễ vỡ hư là xem như bỏ luôn chứ sửa lại xài không ngon đâu Nói vậy thôi chứ Prime _ X cũng có cái ngon của em nó tầm giá này làm _ gì có con nào camera 13 chấm hơn _ nữa chụp hình cũng khá đẹp Máy cũng có thiết _ kế đẹp nữa 2 mặt kính trong tầm giá này là quá tốt về mặt thiết _ kế rồi Nói _ chung là ok với em nó Chúc bạn chọn được máy ưng _ ý với mình
0,Tầm này có huawei nhé bạn top 3 thế _ giới chất _ lượng cũng tương _ đương
0,Bạn mua máy đổi trả đi xài chán thì trả lại mất phí 10 thôi ví _ dụ mua 2 triệu trừ 10 là 200 ngàn_thu lại được 1tr8
0,Sao bạn giống mình quá _ chừng cũng xài lumia thấy chán muốn sang android xài nè Mình với bạn có nhiều điểm giống nhau á _
0,chính _ xác luôn windophon không xài được mobistar tốt hơn nhiều
0,Bạn hư cảm _ ứng vì lý _ do gì Nếu do bạn thì bù nặng là điều tất _ nhiên
0,May mobillestar cua minh mua 3tr9 Gio phai cam nguon moi xai được
0,Mobiistar thì bạn yên _ tâm về chất _ lượng đi tốt cũng 9 10 so với các hãng lớn
0,Lg _ g _ 3 tgdd không bán nữa chỉ còn xách _ tay thôi
0,ĐT nào cũng vậy thui bạn ạ tuỳ người đánh _ giá xài thì mới biết hiện tui có 1 con mobittar _ prime _ x xài lâu rồi cũng bình _ thường trọng _ tâm thích là mua 9 người 10 ý sao biết được điện_thoại bây _ giờ rẻ mà
0,Bạn không nói rõ giá bao _ nhieu nhưng nếu thật rẽ mua về trang _ trí làm _ đẹp phòng khách thì được Còn để nghe nhạc đúng chất thì phí tiền Tôi chưa nghe dòng loa này nhưng chỉ cần đến thương _ hiệu là lắc _ đầu ngay
0,đánh _ giá chủ _ quan quá rồi đó Loa này kiểu _ dáng độc _ nhất âm vòm 320W 8 1 kết _ hợp hai loa nữa không đủ sống _ đông sao chài
0,Nếu muốn thưởng _ thức âm _ thanh của phim _ truyện thì chắc mua cái dàn đó là hợp _ lý còn nếu muốn thưởng _ thức âm _ nhạc thì theo lời khuyên của hầu _ hết các diễn _ đàn âm _ thanh là mua loa âm _ ly riêng và loa âm _ ly để nghe nhạc khác với loa âm _ ly để hát 2 loại đó không dùng lẫn nhau được
0,Register thật _ ra mình biết rõ sự khác _ biệt của dòng loa chuyên về nghe nhạc với dòng loa sử _ dụng trong gia _ đình mình chỉ có nhu _ cầu cho gia _ đình dùng để xem phim hoặc nghe những bản _ nhạc thông _ thường trên truyền _ hình thôi mấy bác có kinh _ nghiệm thì share em với nha
0,Chưa nghe trực _ tiếp loa cong mà bạn nói nhưng nhìn cấu _ tạo thì có _ thể thấy loa đặt phía trước gồm 3 loa nhỏ 1 sub nếu để trải _ nghiệm âm _ thanh phim _ truyện hay mình nghĩ sẽ không _ thể tạo ra âm _ thanh vòm bằng 1 bộ home _ theatre cùng tầm giá được Bạn thử ra siêu _ thị điện _ máy nghe so _ sánh giữa loa cong đó và 1 bộ home _ theatre cùng tầm giá để cho trực _ quan Tất _ nhiên ở siêu _ thị không _ gian rộng thì cảm _ nhận âm _ thanh vòm của home _ theatre là _ hơi khó vì thường là chỉ cho phòng tầm 16m2 trở xuống
0,thích là chơi So _ đo khó lắm bạn ạ Giống như mua oto ý thấy hợp là được và cơ _ bản tiền _ nào _ của _ ấy Mình tin samsung vì thấy đồ _ đạc ổn
0,Giá của em này bạn mua được nhiều dàn xin hơn thế _ này nhiều chứ mua em này chỉ bày cho đẹp thôi
0,Bác phải thưởng _ thức qua cái đã đừng thấy dáng loa samsung gọn _ gọn khinh _ thường
0,Xin quá chỉ có dân sành _ sỏi mới đủ đẳng _ cấp nghe thôi tầm tiền này mua anh loa _ không _ dây với chất _ lượng tầm _ cỡ mấy thùng bass to _ bự xự là xứng _ đáng nghe bác
0,Nếu bạn dư tiền và thích thì cứ mua Loa samsung nghe thì không hơn soundmax bao _ nhiêu
0,Chưa dùng nên phán bậy vậy thôi có ai _ lại so _ sánh Samsung với Soundmax bác đi nghe thử đi rồi cho ý _ kiến đừng có phán lung _ tung thế Soundmax nghe rất tệ giá cũng rẻ hơn của SS nhiều nhé
0,Không biết chứ kết _ hợp với SUHD là hợp lắm cả hình lẫn tiếng đó bác ạ
0,Nếu về âm _ thanh và hình _ ảnh mình thấy bạn nên mua Sony
0,Nhà mình chuyển sang dùng loa với cả tv samsung từ cỡ chục năm nay rồi sony thì cũng có dùng nhưng là từ hồi năm 199 hồi đó
0,Nếu thích và có tiền thì mua thôi Bác Mỗingười có gu nhac khác _ nhau nên tư zấn xong bảo _ đảm Bác khỏi mua luôn
0,Để nghe nhạc thôi _ thì mua cái này trang _ trí luôn Nếu muốn thưởng _ thức âm _ nhạc thì mua phí tiền vì đây không phải là dòng sản _ phẩm thông _ thường
0,Sản _ phẩm này ở mức tầm trung thôi bạn Nhưng hàng sam sung luôn chịu _ khó đầu _ tư kĩ từ hình _ ảnh đến nội _ dung_tích cực
0,Nếu tai bạn chỉ để nghe mp 3 thì mua loa SS Dân _ chơi âm _ thành và chụp ảnh chuyên _ nghiệp đều là những người có kiến _ thức chuyên _ môn rất Pro nên họ không dùng đồ SS và HQ
0,Sao lại Boss chỉ được tiếng bass Âm của loa tốt không _ những bass mạnh mà có màu _ sắc chi _ tiết hơn SS rất nhiều Ai _ bảo Microlab không nghe rõ lời Nếu thẩm _ âm tốt dân âm _ thanh họ chắc _ chắn sẽ không chọn SS Trừ khi nghèo _ khổ quá thì đành chọn hàng Cretive của Singapor mà nghe rẻ tốt hơn và cũng chả phải dùng đến hàng tq
0,Loa _ Samsung mà nghe như Microlab thì đúng là thua bác Đem con HW J8501 XV và con Bose _ mini _ 2 nghe con Bose chỉ được tiếng Bass còn treble mà mid thì thua nhé Microlab còn nghe không rõ lời Chả hiểu bác trải _ nghiệm ntn nữa
0,loa thi chi nen mua Bose
0,Nếu Bạn thích công _ nghệ thì mua nhưng nên mua của hãng sony focal bose hamam không nên mua của các hãng hàn _ quốc vi họ không chuyên về sản _ xuất đồ âm _ thanh Tôi đã nghe thư âm _ Thanh nghe rất chán
0,mình đã nghe và đây là ý _ kiến của cá _ nhân mình nêu ra để bạn tham _ khảo đây là dòng loa sound _ bars phát_huy tốt cho xem fim và ca_nhạc đa kênh Người chơi âm _ thanh xem fim chuyên _ nghiệp sẽ không chọn dòng loa sound _ bars này Có nhiều lựa_chọn của các hãng khác nghe hay hơn và hình _ thưc cũng không kém gì SS bạn a
0,Trong tầm 10 triệu thì e này được rồi Chứ các bác cứ mang ra so _ sánh cái này với cái kia thì chỉ có dàn _ loa cả tỷ bạc mới đáp _ ứng được
0,Đây là bộ loa dành cho việc xem TV không phải chuyên _ dùng cho nghe nhạc Dùng sản _ phẩm đúng mục _ đích sẽ có hiệu _ quả mong _ muốn bạn ạ
0,sonnm nói đúng á tuỳ vào mỗi người chứ xem phim bình _ thường thì loa cong này ok còn mà kiểu chơi nhạc xịn âm _ thanh xịn thì đầu _ tư dàn mấy trăm triệu mà xài
0,Mua dàn _ loa này thì bạn ráng thêm thêm rồi hốt con TV cong của Samsung cho đủ bộ luôn
0,mua hàng mà mua nhiêu với mua mắc thì mình nghĩ bạn nên chọn hãng uy _ tín và dịch _ vụ bảo _ hành tốt một_chút Hàng điện _ tử mà đâu có ai biết được Mùa hàng sam _ sung thì yên_tâm hơn còn kết_hợp loa và tivi cong của sam _ sung nghe hay đó
0,Bác mà mua được con HW J8501 XV thì ngon rồi còn nếu _ mà kinh _ phí eo _ hẹp hơn thì có _ thể cân _ nhắc 2 con HW J7501 XV thi cũng không thua gì mấy đâu âm _ thanh cũng ấm và khá là êm tai
0,Hình _ như bác nhầm thì _ phải js90 mới đúng Bác trang _ bị dữ _ dằn thiệt đó 2 em này cũng hơn 100 củ rồi chắc _ chắn nghe nhạc xem phim đồ đã mắt đã tai 3
0,loa sam _ sung nhiều á bạn có _ thể chọn lưa mua tốt tốt dùng luôn Dàn âm _ thanh 2 2 Samsung _ MX JS90 cũng ngon đó thấy có giảm _ giá ngày _ trước mình mua 20tr á
0,Nói về loa thì mình rất muốn sắm một bộ nhưng trc giờ ngại ba vụ dây _ nhợ chằng chịu to _ kềnh chiếm diện _ tích Được biết đến loại không _ dây đẹp _ đẽ đi _ đôi chất _ lượng này thật quá tốt với mình
0,Dàn này chắc thiết _ kế ra để dùng với curved _ TV của Samsung nè mình nghĩ là Samsung đã đầu _ tư nhiều vào dàn âm _ thanh rồi chất _ lượng cũng được cải _ thiện hơn nhiều lắm Nên đừng cứ giữ mãi những suy _ nghĩ xưa cũ Hãy ra showroom để trải _ nghiệm rồi tự mình đánh _ giá
