sentiment,text
1.0,Bây_giờ nhìn con I_Phone chẳng khác_gì một chiếc điện_thoại thương_hiệu nội_địa của Trung_Quốc ý Thua xa GALAXY_S và nếu so với dòng EDGE và NOT_ trở_lên của SAMSUNG thì như công vói cú_mèo một fan cuồng của WINDOWN_PHONE cảm_nhận
0.0,Thế tóm_lại em chỉ chơi mỗi Battlefield_ thôi case Skylake_i_ thì các bác bảo e mua  không nguồn phụ hay lấy luôn rx_ G đây giá ngang nhau thui mà
2.0,quá là chán luôn chưa chịu bán để em mua nũa quá thất_vọng luôn phải đợi mấy tháng nữa mới mua được
1.0,iPhone càng_ngày_càng không còn sự thăng_hoa nữa Độ_phân_giải màn_hình vẫn còn thấp đối_với màn_hình   inches thì độ_phân_giải tối_thiểu đẹp nhất_là K Âm_thanh vẫn còn dỡ ít_nhất phải có  loa thay_vì  loa như hiện_tại Hệ_điều_hành thì ngày_càng chạy chậm khi bị nâng_cấp lên đáng_lẽ nâng_cấp thì_phải chạy tốt hơn đằng này ngược_lại hoàn_toàn
0.0,đang ngắm em này MSI_GTX__GT_OC_Tiger anh_em nào dùng rồi cho ít ý_kiến với
0.0,Core_i__ có gánh nổi vga này không các bác Vga này mà chơi tiêu cực thì phí nhỉ
1.0,Tui không có điều_kiện và hoàn_cảnh nên tui ngại dùng Iphone và ghét cái Iphone
2.0,iphone thật tuyệt Hay thử và cảm_nhận
0.0,I  Ram GB kèm con  ổn không các bác
1.0,mình cũng bị như bạn nhiều khi touch_ID bị lỗi còn gặp tình_trạng lâu_lâu hết pin là tắt máy luôn do còn bảo_hành nên được đổi_mới Bạn tắt chế_độ touch_ID rồi sử_dụng xem thử như_thế_nào
2.0,Note là dòng Android smart_phone đáng mua nhất từ thiết_kế đến màn_hình và độ bền Android_  mượt_mà không kém i_Phone và quan_trọng nhất_là sự tiện_dụng tích_hợp sản_phẩm của Google Cách xài thì như một máy_tính không cần kết_nối rườm_rà như i_OS phải xài i_Tubes
2.0,đang dùng ip_ giờ vẫn chưa muốn đổi tuy lên ios_ hơi chạm tý nhưng dùng bền lắm
1.0,đẹp quá với lực_lượng hơn  nhà_thiết_kế tài_giỏi qua  năm làm_việc không ngừng họ xoá cái vạch ngang vậy_là có_thể tiếp_tục hốt tiền
0.0,nếu không lên k or k thì đa_phần không nghẽn Chắc chỉ có vài game ăn cpu nghẽn chút_xíu thôi Cứ mạnh_dạn chơi không phải ngại gì đâu
2.0,Nóng_bỏng nhất vẫn là Iphone của tụi em
1.0,Thiết_kế bo tròn và kiểu_dáng không thay_đổi qua nhiều phiên_bản giờ nhìn i_Phone càng_ngày_càng thấy quê_quê
0.0,Con này so với RX thì_sao RX có gần tr thôi
1.0,Hết ý_tưởng Một từ để tả XẤU
0.0,Nói_chung là bác chủ review cũng hơi chuối Làm nhiều member hoang_mang E cũng mới lấy  con Test thử tí Nó cũng không mát như bác nói Bật khử răng_cưa lên nó ảnh_hưởng nhiều chứ cũng không phải  ít E mua nó chỉ để game_online thôi nhưng_mà vẫn thấy thiếu Đâu phải cứ game online là không cần VGA mạnh như  số thím bên trên nói Hoàn_toàn sai Nhất_là chơi nhiều game  lúc nhé Hình  không bật khử răng_cưa  chạy s đã trên  độ Điểm mà cái phần_mềm nó cho Hi_vọng các bác sắp mua định mua và sẽ mua có cái nhìn sơ qua về e nó Với e thế_này là mát _
2.0,Tôi đây thợ sửa đt không bằng ai nhưng linh_kiện và cái ios là ăn_đứt các hãng khác
2.0,tôi là Ifan từ nhiều năm nay Mới chuyển sang dùng Android sau khi xài đi_sâu vào Android mới thấy Tuyệt_vời Thứ nhất tốn   số tiền so với cấu_hình tương_đương Iphone lợi về tiền Thứ  tự_do tùy chỉnh theo nhu_cầu sử_dụng của mình thứ  Lưu_trữ tùy_thích không bị gò_bó không mất tiền thuê như i_Cloud Nhưng có một điều nếu bạn dùng tốt làm_chủ được một Smartphone_Android thì bạn phải hiểu_biết một_số kiến_thức căn_bản về công_nghệ tôi thấy trên mạng nhiều người phê_phán Android nhưng thực_ra họ không biết sử_dụng mà thôi
1.0,Lỡ bị tai_nạn thì mắt làm_sao mở khóa máy để dân gọi cho người_thân Mở bằng tay còn khả_thi vì có tới  ngón nếu họ cài cả  ngón
0.0,giá này chắc nó thay cho dòng G cũ luôn
2.0,mở khóa nhanh như điện vậy
1.0,Nếu chỉ có vậy_thì mình vẫn xài s vậy không có gì thay_đổi nhiều về kiểu_dáng hjk Mong_chờ em  không có nút hom không viền màn_hình mà jo jong con s đang dùng hjk cung hơi hụt
0.0,Đọ dáng  chân_dài GLVW và GLVW riêng hình cuối GL bên trái nhé
2.0,Mở khoá nhanh bảo_mật tốt hơn bảo_mật vân tay thế_này thì bảo_mật vân tay sẽ bị khai_tử sớm
1.0,Nói thật tiền_nào_của_ấy với cấu_hình thế này mua về chắc chỉ ngồi mở khóa rồi khóa rồi lại mở khóa thôi icnh mà pin chỉ mAh thì hơi căng
0.0,Đã nâng_cấp rạng sáng hôm_nay Cảm_nhận rõ_rệt nhất_là khởi_động chậm hơn và chức_năng mới Windows_Ink khá hay bấm nút trên Pen là có_thể ghi_chú ngay tại màn_hình khoá mình dùng Surface_Pro Với chức_năng này có_lẽ MS đang cạnh_tranh trực_tiếp với Samsung_Note_
2.0,Nói_gì noia i_Phone vẫn đẹp lạ_lùng
1.0,Thế cụ đã từng bảo_hành Sony chưa em dùng  các đời z z z_mini z z_mini z mua cho bạn_bè  cái M M dính đạn z_ zmini M M z bể kiếng sau z_mini chắn đời tự nghỉ m m cái không có sóng cái không mở được camera Đem lên trung_tâm sony cãi nhau đủ các lần lên Thề bỏ Sony Viet_Nam
0.0,Nhìn hơi sến súa Thay màu vàng bằng bạch_kim nhìn sẽ sang hơn rất nhiều
2.0,tốt tuyệt tốt hảo hảo được
1.0,Đồ trung_quốc có cho tôi củng không lấy
0.0,công_bằng mà nói thì mỗi hãng đều có một ưu_nhược_điểm và hàng mạnh cạnh_tranh khác_nhau như lg hiện_nay la trum ve man_hinh tivi va màn_hính máy_tính ui còn gì rất sáng_tạo
1.0,xem videos s_ quản_lý ram thua xa i_Phone_ Cấu_hình là một chuyện cần tối_ưu phần_mềm nữa
0.0,không_chỉ mỗi màu thôi đâu lại còn bắt_chước cả  vạch ăng_ten rồi là vát cong nói_chung không phải e bảo_thủ nhưng mà_sao những ứng_dụng của androi cứ thấy lởm thế_nào ý ứng_dụng của ios thì hoàn_thiện cũng_như tương_tác tốt hơn
2.0,Ngoài sa ap le ra mình thấy con huawei dùng rất chuẩn nhất_là khoản wi fi bắt nhanh dùng cực ổn_định pin dùng cũng rất lâu nói_chung là thương_hiệu chưa phổ_biến thôi giờ mình đang cày để mua em p đây hêhê
2.0,Apple đang thay_đổi triết_lý người dùng Nhiều người không hiểu sẽ thấy đây là  điều cực_kỳ phiền_phức và khó chấp_nhận vì thói_quen đã bị thay_đổi Nhưng ai hiểu rõ ý_đồ của Apple thì lại thích Họ đang giúp người dùng loại_bỏ thói_quen vừa xem phim nghe nhạc chơi game mà không thể cắm sạc tránh tình_trạng bị điện giật khi vừa cắm sạc vừa nghe nhac chơi game ý_kiến riêng
1.0,G còn chưa ổn thì trông_mong gì vào G
0.0,giống là giống chỗ nào ifan nhể của người_ta vàng ra vàng hồng ra hồng vàng cho nam hồng cho nữ còn iphone nhà ta trộn vàng với hồng trộn nữ vào nam vào tạo xu_thế mới D
0.0,Nói_thẳng ra dựa hơi i_Phone_ chứ ai quan_tâm trước_sau gì
1.0,Lấy luôn tên là oppo_neo_ đi cần gì phải là a_ nhiều tên quá có lúc người dùng tưởng là  máy khác_nhau
2.0,Mình đang dùng alcate_flash_ rất ok ngon bổ rẻ gần  năm rồi đang nhắm infinix_zero_ đây
1.0,không hiểu sao oppo nó định_giá cái điện_thoại như vậy_mà vẫn có kẻ mua và thậm_chí là đứng top đầu nữa chứ mấy con dòng neo là ví_dụ
0.0,Em thích i_Phone hay em cuồng i_Phone thì cũng_nên vừa_phải thôi Cho tới giờ này bạn căn_cứ đâu mà khẳng_định i_Phone đời kế_tiếp là i_Phone_ Với phong_cách của Apple thì biết_đâu nó sẽ lại là SE hay_là một cái tên hoàn_toàn bất_ngờ cũng_nên Còn nhớ ngày_trước có i_Pad_ rồi ai cũng nói cái kế_tiếp sẽ là i_Pad_ những cuối_cùng thì Apple đã gọi nó là New i_Pad mà thôi
2.0,Ai ít tiền mà phải mua đt tq theo mình nghĩ nên mua đt này
2.0,Đang dùng Nokia_lumia_ được gần  năm mà chất_lượng không đi xuống Yêu Nokia nhất
1.0,Thà dùng apple SS LG Sony BB chứ tôi không thích mua điện thoại TQ Chưa dùng điện thoại TQ chưa biết chất_lượng thế_nào cho_dù tốt và rẻ cũng không mua Bản_thân và gia_đình đã và đang bài_trừ hàng TQ Ghê_tởm lắm rồi
0.0,Sam_sung thua i_Phone xa nếu ai đã xài i_Phone thì không xài được SS
0.0,Note_ này ra là Dấu_chấm hết cho iphone
1.0,Càng_ngày_càng giống điện_thoại giá rẻ Trung_Quốc
2.0,Camera Xiaomi_Yi với phần_mềm hiện_tại chỉ có_thể lưu lại video khi có wifi Nó sẽ lưu chia nhỏ ra mỗi file  phút và lưu liên_tục tuỳ cách mình tuỳ chỉnh không có wifi thì camera không hoạt_động được Chất_lượng hình_ảnh khá tốt
2.0,Xem_ra i_Phone_ được trang_bị nhiều cái mới nhỉ Chắc để bù lại kiểu_dáng cũ Làm_gì không biết Mới hay đẹp là OK tích cực
1.0,Mua ipad_air_ cũ ngon hơn nhiều
0.0,Các fan chẳng cần phải cãi nhau làm_gì vì bây_giờ thị_trường đang dần đưa chúng về đúng giá_trị của mình rồi
0.0,Có_vẻ các bạn trẻ đag cường_điệu hoá iphone nghĩ nó là thần_thánh
1.0,Con zen_ của mình hay bị lỗi loa rễ bị rè
2.0,Tiện quá_trời Tivi cỡ lớn hết thời rồi Dòng này cũng ngon mà giá rẻ
2.0,Một nổi buồn Máy mình đang dùng quá tốt so với nhu_cầu Mình vẫn yêu mãi BB
1.0,Sony quá tự_tin với cái giá cao ngất_ngưỡng nếu xperia_XA giá   tr và X giá tr thì mới cạnh_tranh đuợc với các dòng smartphone khác cùng phân khúc tầm trung
0.0,Chiến_lược Apple đang ngày_càng rõ dần sắp tới giá i_Phone và i_Phone_Plus sẽ có_giá mềm hơn để khách_hàng với tới nhiều hơn bên_cạnh việc cạnh_tranh với các đối_thủ cũng tốt hơn Với đẳng_cấp cao thì dòng i_Phone_Pro sẽ đảm_nhiệm và tất_nhiên giá_thành của nó cũng xứng tầm Pro
2.0,Tin_vui
1.0,Sao kỳ vậy Máy có chống nước mà không cho chụp ảnh dưới nước rồi từ_chối bảo_hành Chán SONY
0.0,Tôi đang băn_khoăn là nếu Apple hạ giá i_Phone thì_có làm vừa lòng fan không Vì fan Apple phải móc_túi nhiều tiền mới chịu mới đủ đẳng_cấp
2.0,Dùng BBOS mãi thôi
1.0,BB muốn dẹp_tiệm thật rồi
0.0,Muốn cài cái xos này như_thế_nào nhỉ có địa_chỉ hay trung_tâm nào hổ_trợ không các bạn
2.0,Tôi thích Windows_ Hiện_nay có bản cập_nhật mới nhất  
1.0,đâu rồi thời RIM thời QWERTY Hoài_niệm  dòng sản_phẩm đình_đám một thời P s Tôi vẫn còn  bộ sưu_tập từ x x Tiếc cho một thế_hệ smf
0.0,Bác cho e hỏi con x_ gps định_vị èo quá có cách nào khắc_phục không
2.0,phải mua chục cái tặng bạn_bè mới được
1.0,số tiền lớn mua cái điện thoại màn_hình bé_tí chỉ nghe gọi là chính phí tiền
0.0,đó cũng là một sự cố_gắng đó rồi bạn Tạo một hệ_điều_hành mới rất khó về vốn và con_người Chỉ có các tập_đoàn lớn mới có_thể làm được thôi
0.0,Lg năm nay lại sôi_động rồi hy_vọng là có được những bức ảnh đẹp không_tưởng từ quả táo
1.0,Sao bằng bản s__batman đươc
2.0,rất tốt
1.0,cũng chỉ nhái iphone thấy ng_ta sắp ra ip_ GB sam_sung cũng ra theo chẳng có gì đột_phá
0.0,ví_dụ như _ sẽ có quay_phim k chẳng_hạn thì GB không đủ người dùng muốn mua GB lại không có bắt_buộc phải mua GB dân móc_túi phải gọi apple bằng tổ_sư
2.0,Đẹp và sang_trong Chị_em nên sắm  chiếc ngoài nghe gọi ra thì để Tự_vệ khi cần_thiết
2.0,Bàn_phím trên lg_g g có tiếng việt lướt ngon_lành nhé
1.0,có thiệt là note_ màn_hình cong không ra phẳng tui không thích cong khó_chịu lắm vậy xài note_ luôn cực mê copy dữ_liệu sướng vô_cùng nhanh lắm
0.0,ó lừa cũng không tới lượt mình hưởng hàng của người ta lưu_hành nội_bộ mà
0.0,Không tin lắm có_thể phải mua kèm thứ gì đó mới hoạt_động được chứ giá đó không bằng miếng dán màn_hình
1.0,Nếu y_nguyên vậy_thì thiết_kế chưa có sự đột_phá Nhìn camera xấu hơn bản củ nữa
2.0,Biến nó thành một ổ_cứng di_động không dây lưu dữ_liệu Quá tuyệt
2.0,Bộ_nhớ tối_thiểu GB Tuyệt quá
1.0,Theo mình thì giá này hơi đắt
0.0,Mua một mớ về cất sau_này làm đồ cổ k
2.0,Quá tuyệt chứ
1.0,Mình thì ngược_lại trước_đây thích SS lắm giờ phát_hiện ra màn_hình SS xài mau xuống_cấp nên giờ hơi ngán ngán
0.0,Có bao_nhiêu đâu mà phải suy_ngam thử được mà
1.0,Ức_chế nhất_là chương_trình quảng_cáo trên HĐH Android
0.0,vẫn chạy được add của android mà bạn mình đang xài thấy cũng ok lắm
2.0,Woohoo Mong tất_cả tin này sẽ là sự_thật
2.0,Nhìn xong mà phát thèm
1.0,Minh moi mua ma không giong nhu tren Ma sao nhanh het pin lam
0.0,BB hãy học theo GG bán hđh BB cho tất_cả các hãng sx đt vsf mtb đủ điều_kiện và tiêu_chuẩn Lấy phí đó phát_tiển hđh BB Bỏ không thật_là phí
2.0,RA LẸ ĐI MUA NGAY
1.0,Lỗi do winphone ít phần_mềm nghịch_ngợm vui_vẻ nhìn sang androi và ios vẫn thấy gato về pokemon_go bigo_live azar
0.0,He_dieu_hanh cua may la quan_trong nha ban may zin he_dieu_hanh cùi cũng bằng không máy xấu mà hệ_điều_hành zin thi vẫn zin nhe
2.0,Ra_gì đó bác Tuy chưa làm hài_lòng ng chuyên_nghiệp nhưng nó cũng là chiếc máy mơ_ước của những người bán chuyên và cả những ng amature Gọn_nhẹ thao_tác nhanh chất_ảnh đẹp
1.0,Mình rất thích windown_phone nhưng mình không mua bởi vỉ không có game mình đang chơi Đó là điều rất bất_lợi của WP
0.0,khác_nhau hệ_điều_hành đẻ ra khỏe_mạnh nhưng cho ăn_không đầy_đủ chăm_sóc không tốt nên thua là đương_nhiên
0.0,giá cỡ ip_s thì bán cho mấy bác mua về làm cảnh
1.0,Cái viền vẫn dày cái camera vẫn lồi như ngày nào
2.0,Sở_hữu em Note_ thì tối ngủ yên_tâm hơn rồi không còn nỗi lo vợ lấy tay mình mở khóa đt nữa Chỉ có nước vạch mắt lên mà mở khóa nhé vợ
2.0,chân dài là đây đợi em từng ngày từng phút
1.0,Da tung mua va dung thu meizu_mx_ noi_chung nhin cung đẹp ma xai co  thang hu me camara Di bao_hanh phan la không co linh_kien thay_the
0.0,Hi giờ van còn giữ em V_T Mobile hy_vọng cũng được sang_chanh ké với ng_ta
1.0,Nói nhanh cho vuông là cạn ý_tưởng
0.0,satsinhhoang chịu ông này S cam lồi theo Ip mới sợ
2.0,có xài oppo_f__plus mới biết chạy rất mượt
2.0,Mình thì đang dùng Lumia_ mua được  năm rồi thấy rất là ok máy chạy mượt_mà hình_ảnh trung_thực camera trước_sau ok màn_hình HD  INCH với giá_thành  trieu năm_ngoái cho lumia_ thì như_vậy là tuyệt Không hãng nào mà vừa_lòng hết người dùng vì mỗi hãng có ưu_điểm và nhược_điểm khác_nhau
1.0,Đế_chế của Apple đã bị phế
0.0,Iphone ra phien_bản mới mà chưa thấy Bphone ra phien_bản gì nhi
1.0,Vẫn giữ cổng hồng_ngoại như các dòng trước là hoàn_hảo S bỏ cổng hồng_ngoại thật_là tiếc
0.0,Bao_giờ mà không còn bạn cm bao_giờ mà iphone ra mẫu nào không được báo chia quan_tâm rồi dựng hình đoán_già_đoán_non thì lúc đó mới chết được Xem Đã có hãng nào mà chuẩn_bị ra sản_phẩm mới mà được nhiều ng chua_ý và thiết_kế ý_tưởng như iphone không hả Ngay sam đó có ai thèm vẽ với thiết_kế không ra được  tháng đầu inh_tỏi chỉ   tháng nưaz là mất_hút thôi cũng giông như s_ thôi mà
2.0,Tôi thích Wp Năm  được dùng thử con  của cô em_gái thấy quá hay Rồi năm  mua l luôn con  Lấy vợ rồi mua cho vợ_con  nữa Dùng quá hay không có gì để chê Bây_giờ tôi chỉ có ucweb hay bị thoát ra thôi
1.0,Một sản_phẩm mà tôi e rằng sẽ khó có_thể bán_chạy nổi Ai cần một thiết_bị mà người_ta không thể cầm_bằng một tay như_thế chứ
0.0,Từng giờ từng phút mong ip_ ra_mắt hi_vọng lúc đó s__edge sẽ giảm_giá chút_đỉnh Không phải fan của ss nhưng nhìn s__edge kết quá mà không có xiền Nghèo cũng là cái tội
2.0,Huawei_G_plus xài quá ngon giá phải_chăng Chína sẽ cấm bán Táo vì nó là máy_chém hạng A
2.0,Chuẩn_bị làm con IP ngon bổ rẻ nào Cũ tầm  củ là ngon Ai bán đăng_ký nha
1.0,Cầm  tay còn khó nữa đó bạn   không thì cầm  phút là mỏi tay ngay Tính di_động không có thì cài Android một hệ_điều_hành di_động để làm_gì Máy_tính_để_bàn thì cũng chẳng phải
0.0,Mong em nó ra để Sam S giảm_giá và xúc em nó về
2.0,một mức giá hợp_lý thế_này những người có thu_nhập thấp sẽ đều được trải_nghiệm những smartphone đời cao rồi
1.0,Dang sai ipad_pro la da thay lon lam roi con ss nay lam ra chac de nhin choi thoi ai ma mua vi su qua_kho cua no
0.0,Hù sắp đủ  sắc cầu_vồng roiif đấy Timcook là dân nhiệt mà
0.0,Ngộ IPhone ah
1.0,Với mình nói thiệt chứ không_bao_giờ tin_tưởng vào mtb của samsung nữa vì lúc trước mình có  em note__ _  edition máy ok nhưng khi gần hết bảo_hành thì pin bị lỗi đem bảo_hành thì vẫn bị rồi nhân viên bảo_hành nói thay main sau đó thay cả pin lẫn main Ngoài_ra khi chơi game mà cắm sạc pin vào thì pin vào không kịp chơi được vài tiếng_là máy hết pin Hiện_giờ mình đã múc  em ipad_pro và đã chuyển samsung cho con_trai chơi
2.0,đúng là đẹp với giá và câu_hình nhưng rất ghét những kẻ cứ lấy nó ra để so_sánh với các thương_hiệu có tên_tuổi trên toàn_cầu thị_trường luôn chia ra các đối_tượng khách_hàng khác_nhau nó o nằm trong phạm_trù so_sánh cau_hình giá_thành thuong_hiệu vì quá khập_khiễng người giàu_có thì thương_hiệu đối_với họ là điều không_thể thiếu được mà người giàu giờ cũng rất nhiều buồn_cười cho những nhận_xét lấy nó để so_sánh với sam hay iphone
2.0,Điện_thoại TQ giờ cũng có nhiều sản_phẩm tốt mà D
1.0,pin của Surface_pro_ dùng được có  năm thôi á
0.0,Dự là Galaxy_S và Note_ sẽ có thiết_kế tương_tự như_thế_này Táo và Sung học_hỏi lẫn nhau là điều tốt
2.0,Ngày_xưa thì không thich Sam thật nhưng giờ khoái lắm Cảm_giác luôn có sự tươi mới Trước không thích đổi điện thoại Giờ nhìn mấy sản_phẩm mới ra mà muốn nâng_cấp
1.0,Ghét apple chỉ có mấy cái màu đó làm đi làm lại hoài
0.0,Cái viền bắt chiếc htc từ thời m_
2.0,Tôi đã sử_dụng note_ rồi note_ và hiện đang dùng note_ Bản_thân cảm_thấy rất hài_lòng với dòng note này của samsung
1.0,đây là một tính_năng ifan cần phải đứng đó canh đến  pin thì rút ra ngay không nên cắm sạc qua đêm cháy nổ nhiều quá rồi
0.0,Nó là đặc_điểm nhận_dạng rồi bác ah
2.0,Mình cũng thế màn_hình chính của mình là một tác_phẩm nghệ_thuật chỉ có hìng nền thật dẹp và báo_thức và chụp ảnh màn_hình phụ  thì mấy cái ứng_dụng cần_thiết màn_hình phụ  mình để cái lịch_vạn_niên toàn màn_hìng ôi androi thật tuyệt_vời
1.0,Apple cái gì cũng hay chỉ có cái sạc là dở hết điện giật lại lỗi
0.0,giống các máy android bình_thường mà bác hy_vọng có người_làm sr bác em chưa chụp được nhưng cột sóng căng tràn khi bật G ạ từ lúc sử_dụng e chưa thấy hiện_tượng mất sóng hay gì hết T T
0.0,không tai_nghe mấy con jpm mình dùng đều thế cả
1.0,To vậy làm_gì ta nâng_cấp ipad_air_ lên có phải tốt hơn không
2.0,Cth htc quá dinh chap tat_ca cac loai dtdd thoi nay luon
2.0,điện thoại OBI_SF  SIM rat tốt ban
1.0,Nhìn to quá
0.0,cái juice chắc nó nâng_cao hơn tí bản chất nó cũng_như eco_mode ecomode giảm xung cpu và có tùy chon giảm độ đẹp của màn_hình chắc thế xuống
2.0,Mình mới mua XA dùng được  ngày thấy ổn camera trước trong điều_kiện thiếu sáng chưa tốt lắm có_lẽ do mình xài z_ lâu rồi nên quen Pin máy ổn dù chỉ k Vọc vẹc các thứ thấy máy chạy vẫn ổn_định nói_chung mình hài_lòng và không có ý_định đổi máy
1.0,Giá hơi chát hạ xuống tầm  chai là hợp_lý
0.0,để so_sánh camera thì hơi khó bác ạ mỗi dòng camera của mỗi hãng có những ưu_điểm khác_nhau riêng như trên camera của dòng Sharp này camera chỉ   MP nhưng hình_ảnh chụp thì rất sống_động màu_sắc cũng đẹp được trang_bị khẩu_độ   bright eye Thêm nữa ở camera của SH F lần này được trong bị thêm công_nghệ Night_catch_ cho cảm_nhận chụp ảnh đêm rất tuyệt còn thì bác có_thể cảm_nhận thêm để xem  camera nó khác_nhau thế_nào
1.0,Tôi đã từng đập nát một chiếc galaxy_tab vì chất_lượng quá tệ
0.0,CÒ_n mình thì cái gì cũng ổn tội mổi màn_hình em ám vàng_khè à
2.0,Day dung z_ ok lam
1.0,Có thừa tiền tôi cũng không mua máy_tính bảng của Samsung Tôi đang dùng con tab_ in mua hơn  triệu dùng nóng và hay lag Nhiều lúc bực cả mình mà pin cũng nhanh xuống Mua được gần  năm đi cài lại  lần pin giờ chỉ được  tiếng Chán
0.0,Chưa so về cấu_hình hãy so về phần_cứng và còn sử_dụng hay không IP S s S  S S S và Hiện_giờ bao_nhiêu người còn xài con S và IP_S thì vẫn đang xài phổ_thông S thì vắng bóng tạm_thời  Thì vẫn bán đầy thị_trường S thì mất_tích Chỉ nhiêu đó thui đã đủ biết sản_phẩm nào hơn rùi
2.0,Mình trước có làm_việc với một tay Hàn_Quốc nói_chuyện với nhau bằng tiếng Anh ú_ớ được mấy câu nhưng được_cái nhờ Note_ mà là việc rất tốt Mỗi khi miêu_tả cái gì không được là hắn rút note ra cầm pen vẽ viết luôn lên màn_hình để truyền_tải thông_tin rất hay Từ đó mình rất thích note và từ nó làm được rất nhiều việc
2.0,Note chính là phát_minh của Sam và chỉ có note mới thuyết_phục được tôi bỏ ra gần chai để rước e nó về Đơn_giản chiếc S_pen thần_thánh quá tuyệt hỗ_trợ rất nhiều trong mọi công_việc và giải_trí Người dùng note nói chung là đẳng_cấp Note_ đang dùng vẫn quá tốt Nhưng bây_giờ là lúc chuyển sang note_
1.0,Sau  thời gian lại giật lác Chán mấy em android giá rẻ lắm rồi
0.0,Các flagship Android tiếp_tục ngửi khói tiếp
1.0,Màn_hình quá xấu SS là  hãng màn_hình mà trang_bị cho sản_phẩm của mình những cái màn_hình chất_lượng kém như_thế_này sao
0.0,iphone_ độ_phân_giải vân như s  x  pixels có pin nên  mAH
2.0,Tuyệt_vời
0.0,Lý_do các bạn Tq cần nhiều ram đến vậy phải_chăng các bạn sẽ cài  vài phần_mềm gián_điệp chạy ngầm trong hệ_thống Mọi người nên cẩn_thận
1.0,Apple đã cạn ý_tưởng rồi Không còn gì thú_vị nữa Thời_kỳ huy_hoàng sắp đi xuống rồi
2.0,được day phai mục một con
2.0,tôi đã xài từ note_ đến note_ thật tốt cho công_việc SS bạn chỉ nên xài note các bạn sẽ thấy đáng đồng_tiền bỏ ra
1.0,đồ của acer không chơi hay hư lặt_vặt
0.0,Nếu có  chiếc điện_thoại SAM_SUNG APPLE đem so_sánh thì rõ_ràng chiếc Sam_Sung cấu_hình cao cũng thua Sam_Sung chụp hình ảo không thật Lướt wep chậm không nhạy và nhanh như IPhone Từ lúc mua chiếc Iphone đi ra ngoài thấy tự_tin hẳn Ai cũng phải nhìn và chú_ý người_ta nói Phong_độ là nhất_thời đẳng_cấp là mãi_mãi
0.0,Góp mại mới mua được note_ Gio ra note_ roi
1.0,Tab_S nổi_tiếng pin tệ rồi giờ mỏng nữa chắc xài ngang smartphone quá chả còn được trâu như cái tablet khác
2.0,Huawei chịu_khó đầu_tư cho sảnh_phẩm của mình quá thật tuyệt_vời
1.0,dù_sao vẫn lag
0.0,  tr đồng có cần_thiết bỏ ra số tiền lớn như_vậy để có  chiếc đt không nhỉ
2.0,Huawei_Matebook tốt quá chỉ có_điều là mình không đủ tiền thôi
2.0,Rất tuyệt rất thích con này mình sẽ mua một con khi nó dược bán chính_thức ở việt_nam đê thay_thế con laptop vừa to vừa nặng đang dung
1.0,Với mình New_Macbook có bàn_phím xấu tệ bạn ạ
0.0,Gì_thì_gì cũng không_thể kỳ_vọng quá nhiều vào camera trên di_dộng được Chụp để lưu_trữ ảnh làm kỹ_niệm và xem trên thiết_bị cầm tay thì ok chứ in hình phóng lớn ra hay xem trên màn_hình lớn thì không ăn_thua
2.0,thật tuyệt_vời khi ngắm
1.0,Sao con nào cũng xấu buồn cho laptop
0.0,phải cảnh_giác về giá vì tiền_nào_của_nấy bao_giờ cũng vẫn đúng
0.0,Nhìn hình đầu_tiên cứ tưởng Lumia_
1.0,Dòng máy dell lỗi phần_cứng kinh_khủng máy chạy hay bị lắc pin thì bị lỗi không sạc
2.0,iPad_Pro thật đẹp và tuyệt_vời thôi để bỏ thêm  triệu nữa đi mua Surface_Pro_ vậy
1.0,Xấu quá mỗi cái Logo là còn được Dòng HP rất hay bị hỏng gờ xoay nối thân máy với màn_hình nó không mang lại cảm_giác chắc_chắn và có_thể rời ra bất_cứ lúc_nào
0.0,Rồi có hét lên tới   tr không Sony Hay_là hơn tr
2.0,Giá vậy_là ngon rồi
0.0,Lượng model cao_cấp  năm sony tung ra băng Sam với iphone mấy năm luôn ấy
1.0,Nhìn như đồng_hồ cũ chẳng có tí gì tinh_tế và sang_trọng cả
2.0,tuyệt_vời ông mặt_trời
2.0,Sản_phẩm hoàn_hảo cho mình để đầu giường xem phim
1.0,tầm_thường như bao con mb khác
0.0,Mình chưa từng yêu em Smart nào như dòng Note Nhưng kẹt nỗi ít tiền
2.0,không ồn_ào nhưng khi em ấy ra_mắt lại lập_tức khiến mọi người xôn_xao tuyệt_vời cho  tác_phẩm ipad_pro có xứng_đáng làm đối_thủ không nhỉ
1.0,Máy_ảnh con này thua xa dòng lumia của mic chụp ảnh gì mà chán lắm
0.0,Ai cũng_như bạn này chắc samsung sẽ mừng lắm vì sau  năm nữa Apple phá_sản lâu rồi do không bán thêm được sản_phẩm
1.0,bị giật mát thôi con ip_ t xài cũng bị thế câu lại đường dây mát từ vỏ máy_tính vô cây đinh đóng vào góc tường là hết bị ngay thôi
0.0,Doanh_số tuy không bằng iphone nhưng luôn là top trong giới android nhé bác  mình dòng note thôi đó
2.0,Kinh_khủng MS đã định_nghĩa lại cái gọi_là LAPTOP
2.0,Hàng của mastel sử_dụng rất tốt tôi xài con masstel_ hơn  năm rồi mà có bị gì đâu bị rớt woài co sao đâu
1.0,Chết
0.0,nghe_đâu phong phánh S pen do kỹ_sư VN phát_minh
2.0,Quá ngon
